ID,Date,Element,Data_Value
NZ000937470,2005-06-07,TMAX,93
NZ000937470,2005-09-28,TMAX,135
NZ000937470,2005-01-24,TMIN,80
NZ000937470,2005-02-23,TMIN,111
NZ000937470,2005-11-08,TMAX,248
NZ000937470,2005-02-23,TMAX,210
NZ000937470,2005-05-31,TMIN,-1
NZ000937470,2005-12-29,TMIN,131
NZ000937470,2005-01-05,TMIN,99
NZ000937470,2005-01-06,TMIN,99
NZ000937470,2005-03-24,TMAX,181
NZ000937470,2005-04-06,TMIN,69
NZ000937470,2005-01-12,TMIN,109
NZ000937470,2005-02-20,TMAX,247
NZ000937470,2005-02-04,TMAX,330
NZ000937470,2005-08-21,TMIN,47
NZ000937470,2005-07-06,TMIN,-23
NZ000937470,2005-03-10,TMIN,-8
NZ000937470,2005-05-18,TMIN,-12
NZ000937470,2005-05-18,TMAX,88
NZ000937470,2005-06-17,TMIN,-39
NZ000937470,2005-12-31,TMIN,90
NZ000937470,2005-04-04,TMIN,5
NZ000937470,2005-06-23,TMIN,-22
NZ000937470,2005-09-04,TMIN,64
NZ000937470,2005-05-21,TMAX,128
NZ000937470,2005-03-04,TMIN,77
NZ000937470,2005-09-22,TMAX,130
NZ000937470,2005-02-26,TMAX,246
NZ000937470,2005-11-07,TMAX,243
NZ000937470,2005-04-24,TMAX,46
NZ000937470,2005-02-11,TMIN,99
NZ000937470,2005-10-02,TMIN,66
NZ000937470,2005-01-03,TMIN,103
NZ000937470,2005-04-04,TMAX,197
NZ000937470,2005-12-05,TMAX,190
NZ000937470,2005-04-30,TMAX,142
NZ000937470,2005-01-28,TMAX,270
NZ000937470,2005-08-28,TMIN,-1
NZ000937470,2005-04-24,TMIN,-11
NZ000937470,2005-09-08,TMIN,62
NZ000937470,2005-06-17,TMAX,32
NZ000937470,2005-11-07,TMIN,70
NZ000937470,2005-04-02,TMIN,66
NZ000937470,2005-08-30,TMAX,207
NZ000937470,2005-01-16,TMIN,127
NZ000937470,2005-08-02,TMAX,110
NZ000937470,2005-10-14,TMAX,172
NZ000937470,2005-10-04,TMIN,48
NZ000937470,2005-03-06,TMIN,73
NZ000937470,2005-05-24,TMIN,0
NZ000937470,2005-05-01,TMIN,69
