ID,Date,Element,Data_Value
SU000062641,2013-08-31,TMAX,459
SU000062641,2009-11-13,TMAX,333
SU000062641,2014-03-02,TMAX,284
SU000062641,2005-05-06,TMIN,202
SU000062641,2014-03-23,TMAX,312
SU000062641,2008-04-30,TMIN,250
SU000062641,2010-02-28,TMAX,291
SU000062641,2006-05-02,TMAX,354
SU000062641,2013-11-26,TMAX,310
SU000062641,2008-10-30,TMAX,307
SU000062641,2013-11-26,TMIN,240
SU000062641,2013-06-16,TMAX,370
SU000062641,2013-10-15,TMAX,327
SU000062641,2008-01-02,TMIN,200
SU000062641,2005-05-10,TMAX,375
SU000062641,2008-01-07,TMAX,272
SU000062641,2008-09-07,TMIN,300
SU000062641,2008-01-07,TMIN,170
SU000062641,2008-11-28,TMAX,310
SU000062641,2008-02-27,TMAX,264
SU000062641,2006-10-17,TMIN,269
SU000062641,2010-01-19,TMAX,310
SU000062641,2013-11-02,TMIN,257
SU000062641,2009-06-12,TMAX,410
SU000062641,2011-05-04,TMIN,245
SU000062641,2013-11-02,TMAX,318
SU000062641,2008-08-18,TMAX,430
SU000062641,2013-09-20,TMAX,408
SU000062641,2006-03-12,TMIN,195
SU000062641,2008-11-28,TMIN,216
SU000062641,2005-10-10,TMAX,368
SU000062641,2009-05-28,TMAX,357
SU000062641,2013-11-10,TMAX,360
SU000062641,2010-06-06,TMIN,277
SU000062641,2006-09-28,TMAX,394
SU000062641,2005-09-17,TMIN,286
SU000062641,2005-09-17,TMAX,393
SU000062641,2006-09-19,TMAX,398
SU000062641,2009-02-16,TMAX,283
SU000062641,2005-10-08,TMIN,260
SU000062641,2006-06-23,TMIN,208
SU000062641,2008-02-01,TMAX,247
SU000062641,2013-12-27,TMIN,227
SU000062641,2007-03-31,TMIN,196
SU000062641,2005-10-08,TMAX,390
SU000062641,2006-03-05,TMIN,191
SU000062641,2007-02-06,TMIN,153
SU000062641,2005-10-20,TMIN,255
SU000062641,2009-06-11,TMIN,250
SU000062641,2011-04-19,TMAX,326
SU000062641,2007-02-06,TMAX,274
SU000062641,2007-03-31,TMAX,318
SU000062641,2005-04-25,TMAX,333
SU000062641,2013-11-10,TMIN,266
SU000062641,2005-05-10,TMIN,210
SU000062641,2006-03-05,TMAX,305
SU000062641,2008-02-27,TMIN,175
SU000062641,2009-05-28,TMIN,256
SU000062641,2013-01-22,TMIN,200
SU000062641,2011-11-01,TMAX,320
SU000062641,2013-11-11,TMIN,250
SU000062641,2008-05-14,TMIN,216
SU000062641,2013-04-15,TMAX,338
SU000062641,2008-07-06,TMAX,416
SU000062641,2013-03-31,TMIN,250
SU000062641,2006-10-17,TMAX,346
SU000062641,2008-02-28,TMIN,176
SU000062641,2011-04-27,TMIN,190
SU000062641,2010-04-16,TMIN,215
SU000062641,2008-04-30,TMAX,370
SU000062641,2008-09-25,TMAX,387
SU000062641,2009-02-10,TMIN,220
SU000062641,2010-12-20,TMAX,295
SU000062641,2013-11-11,TMAX,332
SU000062641,2010-12-20,TMIN,210
SU000062641,2006-08-13,TMAX,440
